"Subject" "ActivityName" "odyAcc-mean()-X" "odyAcc-mean()-Y" "odyAcc-mean()-Z" "odyAcc-std()-X" "odyAcc-std()-Y" "odyAcc-std()-Z" "GravityAcc-mean()-X" "GravityAcc-mean()-Y" "GravityAcc-mean()-Z" "GravityAcc-std()-X" "GravityAcc-std()-Y" "GravityAcc-std()-Z" "BodyAccJerk-mean()-X" "BodyAccJerk-mean()-Y" "BodyAccJerk-mean()-Z" "BodyAccJerk-std()-X" "BodyAccJerk-std()-Y" "BodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAcc-meanFreq()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X"
"80" 14 "SITTING" 0.279990577037037 -2.16382334080556 -2.68150786759259 -9.76302248148148 -9.26976332407407 -9.22774835740741 0.939038759814815 -2.71506468311111 -1.44510317448148 -9.76280399444444 -9.5663672462963 -9.42518438314815 -0.107471655925926 -1.25373028506481 -2.3276688068463 -9.80890655185185 -9.67828356296296 -9.76133383518519 -3.02351845185185 -6.02439202725926 -0.23630023562963 -9.80829981481481 -9.62048191666667 -9.52904383518518 -6.64572695555556 -4.31946225898889 -5.12074782631481 -9.90284240185185 -9.86911323888889 -9.82819138888889 -9.44197943703704 -9.28308167296296 -9.44197943703704 -9.28308167296296 -9.76521006111111 -9.73343388888889 -9.42756369259259 -9.47081158333333 -9.88317606666667 -9.86963989814815 -9.76456609259259 -9.32644766111111 -9.44126078888889 -9.76303056851852 -9.14224583703704 -9.2574218462963 -2.63997572683333 -2.97106224972222 -2.20221459327778 -9.81566649444444 -9.68951769814815 -9.7275196962963 -9.81920831111111
"81" 14 "STANDING" 0.280545613833333 -2.69387369054 -3.28179134144067 -9.73268905 -9.28525725333333 -9.222763115 0.875319569 -2.26692231166667 -3.38174888666667 -9.72005366333333 -9.65781048333333 -9.40757718 0.0104938410785 -0.745463644976667 -2.11902357424485 -9.78248526 -9.66362425833333 -9.70766734 -2.54395183697917 -6.81491768025 0.0114033198 -9.610917615 -9.462806205 -9.46589134666667 -5.83541867166667 -4.1569619848 -5.02072835165 -9.69948875166667 -9.706929555 -9.74687865833333 -9.43456847333333 -9.36735577166667 -9.43456847333333 -9.36735577166667 -9.72965788166667 -9.70437182833333 -9.43530016833333 -9.31426203833333 -9.74873328 -9.66834217 -9.726995625 -9.42178248333333 -9.424220265 -9.73605553666667 -9.26055903 -9.17781858666667 -3.28201373008333 -2.05724287626667 -1.7230825053 -9.7818164 -9.67249904833333 -9.66718434333333 -9.80396601666667
"82" 14 "WALKING" 0.271959598644068 -3.13490024454068 -3.05314825084746 -4.02639098135593 -3.67162854636441 -1.32222090707746 0.802973961525424 -2.70314822881356 -4.22495268474576 -9.74816884237288 -9.54455935762712 -9.47516969830508 -1.05529301191356 -1.81997800013559 -1.999597987 -4.54497019661017 -3.44339569152542 -4.72791088644068 -3.08041861367119 -3.00099211998305 -0.8191175539 -6.0038822220339 -2.21349712589068 -3.198478703 -3.05192106288475 -2.15385712105593 -1.93713026172373 -5.71759911525424 -5.36737701694915 -4.97187687966102 -3.173361 -3.6380562779661 -3.173361 -3.6380562779661 -3.77293155084746 -4.39746918474576 -2.88866921766102 -2.29322913050847 -5.19895046779661 -6.06103313898305 -4.21498172542373 -2.85677041622034 -2.75225670519492 -3.95859985762712 -3.68530359619153 -0.284970496808475 -3.58804611016949 -2.65458884705085 -2.59522939952712 -4.72360616779661 -3.76766600508475 -4.15899179152542 -4.84797709830509
"83" 14 "WALKING_DOWNSTAIRS" 0.293422115555556 -2.92568225684578 -3.88189675933333 -2.16249538137333 0.378870491755556 0.451576075111111 0.81629643 -2.64254674666667 -3.92555882222222 -9.19098794 -9.20725940666667 -8.79565316666667 -2.30226706908889 -2.56093333417778 -1.68113424568111 -1.83698745162889 -0.639819253331111 -2.32664208457778 -2.03679550633333 -1.73171715424667 -1.51444058004444 -3.92592821777778 -1.43988133353778 0.356198597177778 -2.67003283673333 -2.41024370688444 -2.07579684362222 -5.37002097555556 -3.35053073228889 -1.40669953495556 0.0737975376666667 0.428405922622222 0.0737975376666667 0.428405922622222 -1.34564637639333 -0.753020249644444 -0.584102907957556 -2.07405055486667 -2.98384748148889 -3.31797461117778 -2.05235207782222 0.3714824704 0.0467087390066667 -2.39990175482778 0.29363389996 0.427563832371111 -3.50711294157778 -1.97381253315111 -1.86035525702222 -1.81153740274444 -0.569277150866667 -2.01346646640889 -1.83840081777556
"84" 14 "WALKING_UPSTAIRS" 0.26242106612963 -3.40720833676074 -3.54001875348333 -3.09396717592593 0.307195533 0.609017879074074 0.688256122222222 -3.22680364814815 -4.9508872037037 -9.28523640925926 -9.07231431296296 -8.75450819074074 -1.18763797794444 -2.21042515472778 -1.98397592135185 -3.68780418888889 -3.37803250124074 -3.29001806098148 -1.1855967371963 -2.40144386371111 -2.228071679 -4.54283337592593 0.476518714444444 0.564875818162963 -2.85091181136296 -1.86751925607407 -1.64682086716296 -6.46611034444444 -3.7865280662963 -3.68895447037037 0.0338648910518518 -1.82591020950185 0.0338648910518518 -1.82591020950185 -2.8779374942537 -3.39163911490741 0.365779419444444 0.276268523185185 -4.12993944805741 -4.93105308203704 -3.38215309074074 -1.56236353220926 -0.107543912 -3.04980247962963 0.356072772037037 0.687124163703704 -4.03137883703704 -3.66543121851852 -3.9937313492963 -3.83497147037037 -3.48833266792593 -2.91902624666667 -4.1096787037037
"85" 15 "LAYING" 0.2894756525 -2.14774932943417 -2.31835530416667 -9.59755551527778 -9.62759422361111 -9.29586835277778 -3.070770875 0.899242553055556 -1.69279680430556 -9.61509742916667 -9.86036192361111 -9.50710357083333 0.0767515438611111 -0.218662253861389 -2.44180585323736 -9.81739386805556 -9.70921587777778 -9.78402956527778 -2.73955903774167 -6.19145590681944 0.113451899791667 -9.57167680694444 -9.61142911805556 -9.56537051666667 -6.01535146111111 -4.05459180652778 -5.14153009587361 -9.7392395125 -9.80482834444445 -9.80112732777778 -9.55340661527778 -9.43314107916667 -9.55340661527778 -9.43314107916667 -9.79890228194444 -9.73644462777778 -9.44605127222222 -9.24043007638889 -9.83235025416667 -9.73650041666667 -9.61516176527778 -9.62461124305556 -9.5156594625 -9.59218824583333 -9.64590430138889 -9.23923991944444 -2.82624381832222 -0.220662091935417 -1.1965037655 -9.81329999027778 -9.70833221666667 -9.7477568375 -9.83949290694444
"86" 15 "SITTING" 0.27290337979661 -2.44157685282373 -1.82359737822034 -9.87084356101695 -9.26816560033898 -9.49338025084746 0.89036426220339 0.210849305016949 -1.19337852869492 -9.82620883728814 -9.46842037847458 -9.52973658983051 0.0784792788644068 -0.395204730362712 -1.72397940940176 -9.88162333898305 -9.78126998813559 -9.87011024745763 -3.03498850508475 -6.3845127323339 -0.156263943101695 -9.88204115254237 -9.75321519491525 -9.63765802881356 -7.76356528813559 -3.98025328733898 -5.51997211732203 -9.92889042711864 -9.90313307966102 -9.87937202542373 -9.58669836271186 -9.40676960745763 -9.58669836271186 -9.40676960745763 -9.86107839152542 -9.84639018474576 -9.57331628305085 -9.63475074915254 -9.92188893898305 -9.89720049491525 -9.86619609491525 -9.39123534501695 -9.63227004915254 -9.87384778983051 -9.24269538152542 -9.45704713050847 -1.53298161866271 -1.20245355208475 -0.678004165825424 -9.88106102033898 -9.78159013220339 -9.84908418474576 -9.89314359661017
"87" 15 "STANDING" 0.278915803962264 -2.47630328026415 -1.80297345001887 -9.88949247358491 -9.31900148301887 -9.51670257924528 0.965528899622642 -2.22990682075472 0.031332166754717 -9.88432084716981 -9.65687978301887 -9.58810153207547 0.0752280703207547 -0.790854426850566 -1.85630129180396 -9.85459068490566 -9.67720399622642 -9.85301940754717 -2.98858937071981 -5.8909366870566 -0.178923530141509 -9.47790802075472 -9.71332584339623 -9.68167046415094 -4.79198204150943 -4.12327061163585 -5.04659038539811 -9.71514312075472 -9.88107413962264 -9.81293117924528 -9.61207616226415 -9.48600432641509 -9.61207616226415 -9.48600432641509 -9.81495125660377 -9.79994800566038 -9.46961381132076 -9.31286778679245 -9.84407077924528 -9.8143282754717 -9.86724998867924 -9.43348788679245 -9.65473514528302 -9.9006096264151 -9.30286443396226 -9.47905911320755 -1.05162199048868 -2.41431117335849 -1.02706786716981 -9.85353492641509 -9.67884709433962 -9.82632302830189 -9.86934133584906
"88" 15 "WALKING" 0.273899207962963 -2.74454115830741 -3.50220501851852 -3.27961801111111 -0.54596277837037 -5.18932634814815 0.951524391481481 -2.33918282592593 0.0757356734814815 -9.78397287962963 -9.71056501481482 -9.5805876537037 -1.20122453316667 -1.37366016069815 -1.48695068185926 -3.73217585 -1.28217805607204 -6.86268420555556 -2.97802145903296 -2.96302345444667 -0.389793634111111 -3.29624620185185 -4.20865007777778 -4.8653265537037 -2.64987441968148 -2.40503611842593 -1.80395095866667 -2.83767987222222 -7.02402935925926 -5.91668608148148 -2.81113735925926 -3.34380629074074 -2.81113735925926 -3.34380629074074 -3.20129322962963 -3.19125593333333 -2.54203152777778 -4.37057816481482 -5.43979500555556 -6.3778595537037 -3.1744092037037 -1.20954228480926 -5.54942138148148 -3.32520626851852 -0.989737945305556 -5.37026414814815 -3.95518048333333 -1.32445469179452 -1.20380825634944 -3.9082198537037 -2.37443883338889 -6.48905254074074 -4.11500068148148
"89" 15 "WALKING_DOWNSTAIRS" 0.280198851190476 -2.23255760547881 -3.59600449285714 0.406471051190476 -0.359786280642857 -2.81982181666667 0.932302200476191 -1.67462317142857 0.0788822410992857 -9.42806478333333 -9.25685893571429 -9.3400831 -1.26330307096905 -1.64980204307857 -2.23024042204762 -0.466612096952381 -1.64356268935476 -4.24858326666667 -3.56795392121429 -2.04498716711905 -1.007173999275 -3.70347137328571 -3.7320816 -2.50648085714286 -2.24738017628571 -1.85813167059286 -1.34685921284286 -4.55980756428571 -5.74964116428571 -3.94542240714286 0.320449387166667 0.353204008095238 0.320449387166667 0.353204008095238 -1.8109137868469 0.0255755818738095 -2.66062983897619 -3.06840397742857 -5.09466648095238 -5.63640131190476 0.235309825547619 -0.4877577065 -2.97463081190476 0.466325681428571 -0.899181117142857 -3.57407559285714 -4.45576739047619 -2.19859679764762 -0.681201069690476 -1.7970332207881 -1.32977577445 -3.57316552383333 -0.477234841666667
"90" 15 "WALKING_UPSTAIRS" 0.270187595833333 -3.97922057775833 -3.78960128333333 -2.95949722338333 -2.63013636817917 -3.80084963747917 0.918544812291667 -3.149610125 0.0811803405 -9.52562395625 -9.27648821458333 -9.2161847875 -1.25163099595625 -1.75478746735417 -1.32015781836458 -2.84432687341667 -3.11861356875 -7.48809454166667 -1.0518421621 -2.04523581739583 -0.483126965007708 -4.15251317916667 -4.8353790872875 -4.77365945208333 -2.76129988748333 -2.28687414933958 -2.05459006779167 -5.25533949791667 -7.63053512083333 -6.57907649166667 -2.69715668222917 -2.70372177964583 -2.69715668222917 -2.70372177964583 -3.16050382083333 -3.13363553125 -3.1932163626875 -3.52909555833333 -6.63637117708333 -7.48954848541667 -2.8724878101875 -3.4006624324875 -5.395910825 -2.46078229654792 -2.55208572352917 -4.18841945520833 -5.05013560208333 -2.54045398765208 -3.00786097841667 -2.78500094375 -3.38102216666667 -7.14554172708333 -2.53269523541667
"91" 16 "LAYING" 0.274227162571429 -2.73046075615629 -2.72090790857143 -9.73691429428571 -9.43061150285714 -9.65490276285714 -5.49837423285714 -2.09261316514286 0.893884468571429 -9.63761977857143 -9.66087103857143 -9.67886002 0.0783960268571429 -0.513716253703571 -2.24911677171614 -9.88416723857143 -9.84867286857143 -9.87644127 -2.69393603355714 -6.17000836428571 0.0644055781428571 -9.77010769857143 -9.70747514 -9.84781484857143 -6.14263200857143 -3.70606135802286 -5.49142581714286 -9.85835459428571 -9.89046576 -9.94465157714286 -9.61834634857143 -9.57895927714286 -9.61834634857143 -9.57895927714286 -9.88349656571429 -9.87891003571429 -9.51777099571428 -9.59020036285714 -9.90839526285714 -9.88212425428571 -9.80213187428572 -9.63635575142857 -9.74580069142857 -9.71409075142857 -9.37083636714286 -9.62524372714286 -4.33083950468571 -2.79062159181429 -0.6638736174 -9.88580046285714 -9.84752927142857 -9.85544945285714 -9.89287359142857
"92" 16 "SITTING" 0.280768574492754 -1.99131766926087 -2.27245362492754 -9.86825605362319 -9.51607872463768 -9.39672247101449 0.942457377971014 -3.57738882707246 -0.413242365492754 -9.80158243333333 -9.68023206956522 -9.46129837626087 0.057064425942029 -0.449974433871449 -2.13483536930348 -9.90861134782609 -9.81800970724638 -9.83487212898551 -2.8084642084058 -5.31539458221739 -0.163560573171014 -9.81037373333333 -9.58336595507246 -9.60287831304348 -6.59202863333333 -3.85197559788985 -4.81436273692754 -9.8958327942029 -9.90621793333333 -9.88364321449275 -9.61879680724638 -9.48442672608696 -9.61879680724638 -9.48442672608696 -9.87472699130435 -9.83615334057971 -9.46417382463768 -9.37942404637681 -9.92444606231884 -9.88261252608696 -9.87043828985507 -9.61456685507246 -9.59552230434783 -9.86892418405797 -9.49829260434783 -9.34652146521739 -1.87971897327971 -0.697136386418841 -0.687038427797101 -9.90964251304348 -9.81752167391304 -9.81178036811594 -9.91567867681159
"93" 16 "STANDING" 0.283497402948718 -2.10077555546667 -2.55976517634615 -9.89076811794872 -9.60298267692308 -9.53468961666667 0.941587749358974 -0.897101403730769 -3.0963981974359 -9.73821228333333 -9.80552435769231 -9.59562830769231 0.0539698807564103 -0.562339397055269 -2.13345886057295 -9.91026497435897 -9.8262195474359 -9.88073825641026 -3.39887498589744 -6.875563336 0.0671654320769231 -9.73400107564103 -9.80110277307692 -9.82357006410256 -6.11601657179487 -4.24982241410256 -5.45184746851795 -9.87102322692308 -9.92589441153846 -9.92698522948718 -9.69948825128205 -9.57294494487179 -9.69948825128205 -9.57294494487179 -9.89205231794872 -9.86761550641026 -9.72528178205128 -9.64105768461538 -9.92848576025641 -9.90809427435897 -9.89427670897436 -9.6931401525641 -9.69999504230769 -9.89100620641026 -9.58174310128205 -9.48540267051282 -1.75067776556795 -1.25009558195333 -1.34506141980769 -9.91038638974359 -9.82425403974359 -9.86091891538462 -9.91847149615385
"94" 16 "WALKING" 0.276023564509804 -2.87980142018059 -3.81574938039216 -4.04692523921569 -3.14569762352941 -2.34647646470588 0.925981326078431 -1.06347731139216 -2.17351194313725 -9.82469595490196 -9.73784841960784 -9.61387254313725 -1.09076070258824 -1.60230592560588 -1.80279972717647 -3.96223738431373 -4.25563858627451 -4.4025821745098 -3.55436501342157 -4.12578063024314 -0.100276837490196 -6.54171847058824 -6.12593634117647 -3.65489530588235 -2.09341889341176 -3.15737325470588 -2.16635017264706 -6.75889722745098 -7.12237752941176 -5.71264779411765 -2.58766694117647 -4.7180926745098 -2.58766694117647 -4.7180926745098 -3.63144483529412 -4.03386563921569 -4.85931932745098 -6.65078404313725 -6.71541834117647 -7.22808438431373 -3.94790433529412 -3.21500667843137 -2.44363048235294 -4.09070488039216 -3.54370678627451 -2.47295798235294 -3.80158921764706 -2.22979430127255 -2.20403960487196 -4.4140618254902 -4.54270822156863 -4.22332394117647 -4.02884115098039
"95" 16 "WALKING_DOWNSTAIRS" 0.295586802191489 -2.56733375907234 -3.30586264893617 -0.00652204279361701 -2.25786404899787 -1.65766195528723 0.917818427021277 -0.979327642957447 -2.25382496382979 -9.57785118085106 -9.55487793617021 -9.10588943191489 -1.32570966148936 -1.76111544047447 -2.04741461947021 -2.14976908177021 -2.92377583404255 -3.21047297746808 -1.84364136710426 -2.60210714663617 -0.836692015257447 -4.5418847106383 -5.28329304680851 -4.44636334893617 -2.44643391743064 -3.08523427857106 -2.03900922078872 -6.23676024255319 -5.83421784680851 -5.40633469361702 -0.0901683779361702 -0.583795273234043 -0.0901683779361702 -0.583795273234043 -3.17465704468085 -2.54450307500851 -3.09820427234043 -4.22315316808511 -5.90896636382979 -5.95822214468085 -1.14732706076808 -2.33060868399149 -2.0331153768983 0.0446216867068085 -2.7754578732234 -1.66084280110638 -4.47958436170213 -1.88089793281277 -1.61288453538085 -2.36033049678723 -3.37207135106383 -2.84931668659574 -1.83802165636553
"96" 16 "WALKING_UPSTAIRS" 0.255986102627451 -3.23241590392941 -3.79769332745098 -3.97083831568627 -2.47510947843137 -3.07775293019216 0.826874282745098 -1.49784599901961 -3.79059698039216 -9.48413552745098 -9.33657461176471 -9.07649558823529 -0.631079325317647 -1.71269726145294 -1.22056420601961 -5.21089140196078 -4.25625937254902 -5.93411129607843 -1.21961182901569 -1.64065490455882 -1.45366683947059 -5.08087166666667 -5.8638289372549 -3.7873022854902 -3.0146588087098 -2.54302047818529 -2.5510446040902 -7.07264168627451 -7.7471906627451 -7.17101021960784 -2.33990331568627 -3.34795080196078 -2.33990331568627 -3.34795080196078 -4.8321905 -4.93067129607843 -3.08260568039216 -5.18189646470588 -7.37705162156863 -7.97293228431373 -4.74984014705882 -3.08512108627451 -3.72396097647059 -3.69636140980392 -2.10713801764706 -2.64327066003922 -4.38031145882353 -2.66328558235294 -3.65089736568627 -5.46088862941177 -4.68605205294118 -5.65220840588235 -5.38073090196078
"97" 17 "LAYING" 0.269780085577465 -2.79417820027042 -3.9420524915493 -9.72960567323944 -9.44792875211268 -9.53476700140845 -1.9913309 0.658792072253521 0.722657502112676 -9.61063222394366 -9.61466681267606 -9.57164565211268 -0.0496508925915493 -0.619247295298732 -1.97980114108873 -9.81489017183099 -9.76960542816901 -9.8281300056338 -2.80422995553386 -5.8750071028169 0.111440490309859 -9.75893061830986 -9.71484336197183 -9.76200771267606 -6.53255051830986 -3.81190281359155 -5.13981600140845 -9.80792372112676 -9.83135596619718 -9.75545657042253 -9.53021411126761 -9.48257993521127 -9.53021411126761 -9.48257993521127 -9.81607627887324 -9.80126745352113 -9.60733121690141 -9.59325498732394 -9.85542411126761 -9.82038121126761 -9.74359280140845 -9.54648102253521 -9.65406091549296 -9.72438525352113 -9.42791615915493 -9.50116956478873 -2.45334861057746 -1.73343009939437 -1.14884308497183 -9.8147206915493 -9.77212387746479 -9.8038005915493 -9.83213244366197
"98" 17 "SITTING" 0.2773570196875 -2.19322578347344 -2.651147971875 -9.944439053125 -9.6185862984375 -9.6572919578125 0.94488374765625 -1.3623357744375 -2.02522032857031 -9.9019661703125 -9.667201059375 -9.566106440625 0.075070986171875 -0.952190616106875 -1.68659244338281 -9.8027810296875 -9.8863700234375 -9.90529261875 -3.0202763828125 -6.22280315976563 -0.000255417787499999 -9.8963832578125 -9.8612868078125 -9.656427259375 -7.7146471046875 -4.11207892964094 -5.1750661684875 -9.952559371875 -9.949818809375 -9.938412575 -9.7274734640625 -9.6506519109375 -9.7274734640625 -9.6506519109375 -9.9281471515625 -9.9144649921875 -9.67177744375 -9.6134775484375 -9.96334795 -9.80384255625 -9.939693815625 -9.6992798921875 -9.7484160453125 -9.9465731359375 -9.59789141875 -9.6292107328125 -1.25416324408594 -1.16281268117031 -0.64134457471875 -9.8048012109375 -9.883274196875 -9.888280653125 -9.805506621875
"99" 17 "STANDING" 0.277942503333333 -2.55582731375923 -2.49957060384615 -9.91163919871795 -9.68176663717949 -9.70462679230769 0.904678547435897 -2.57486817948718 -4.1802047474359 -9.85751365769231 -9.75810476025641 -9.69171762179487 0.0386591805641026 -0.546591121327051 -2.01353681684705 -9.92094005512821 -9.8666125974359 -9.91217027307692 -2.88659768938077 -6.50692246487179 0.0547123650128205 -9.81373082948718 -9.85121164615385 -9.85538363333333 -5.74025607307692 -4.04518753974359 -5.46331330897436 -9.89257196282051 -9.93699908589744 -9.92327099487179 -9.77635981410256 -9.75377309871795 -9.77635981410256 -9.75377309871795 -9.91742753589744 -9.90363248205128 -9.78184576538461 -9.77680837435897 -9.93672973717949 -9.92372117307692 -9.90927533846154 -9.7417056948718 -9.80231575769231 -9.91318528333333 -9.66427323846154 -9.66999000897436 -1.9202347577859 -1.33575013422308 -1.1474192945 -9.92129225769231 -9.86278342435897 -9.89563633076923 -9.92775377692308
"100" 17 "WALKING" 0.272341855245902 -2.8535383060541 -3.6384296 -3.1950017295082 -2.92182647863295 -2.65824489180328 0.92811236852459 -5.46214694918033 -2.04686032459016 -9.80983351639344 -9.68613202622951 -9.56903248196721 -1.21063286762295 -1.9394436614459 -1.30406012581803 -3.55492635409836 -3.27534750709836 -5.34303311639344 -3.89384043390164 -4.58982895304918 -0.422284027006557 -4.7981351295082 -4.54932903934426 -3.86044435409836 -3.46646819007869 -3.25630997984262 -2.52208519697049 -4.31296148196721 -5.60203489016393 -5.24422887377049 -2.08635673934426 -4.61837866885246 -2.08635673934426 -4.61837866885246 -3.01093269180328 -2.75672786229508 -3.35009836885246 -5.22494763606557 -5.17167440655738 -5.3970849147541 -3.60991674918033 -4.01320939640984 -3.82832802295082 -3.04806274098361 -4.48358179233115 -2.62391594918033 -4.38968933995082 -2.23081076248016 -2.87604294743639 -4.23446094590164 -2.39358597242623 -5.23427055737705 -3.43866129016393
"101" 17 "WALKING_DOWNSTAIRS" 0.29391828326087 -2.47193458239348 -3.33938230512609 -0.0860742652521739 -1.5627925339363 -3.02412666976739 0.928817578043478 -3.92360529130435 -4.38987108913043 -9.50026242173913 -9.46576675652174 -9.01097766521739 -0.547790737254348 -2.00198302837587 -1.508261788 -2.27305874902174 -3.46728645 -5.36331570652174 -1.21267012856304 -3.26003502121087 -1.03495326286304 -4.26532851304348 -4.59281989565217 -4.68462984347826 -2.4690821185 -2.37573519185283 -2.89984207813043 -5.26801825217391 -5.72144734130435 -5.42770646521739 -0.250416073703043 -1.12798636200435 -0.250416073703043 -1.12798636200435 -2.70625328554348 -2.38215588950652 -2.97576103695652 -3.52687281086957 -5.40325787826087 -5.92319490869565 -2.15218332985935 -3.00794737278261 -3.93734002391304 0.258941676302174 -1.8849757086087 -3.11454928514348 -5.14562240434783 -2.48922331589348 -2.53508146752174 -2.62080961617391 -3.51268404347826 -4.98668458043478 -2.14922587486304
"102" 17 "WALKING_UPSTAIRS" 0.252604768583333 -3.42320057388958 -3.47228197291667 -2.69920804441312 -1.87793692257708 -3.80605024428333 0.853530565833333 -2.84153753333333 -2.98171464166667 -9.49460372291667 -9.1597346625 -9.30159843541667 -1.570240919875 -1.338438514625 -1.77478884903542 -2.92665827083333 -3.56887984166667 -6.57430836041667 -2.38826930570833 -1.95540072233542 -1.69182301104167 -5.01863509791667 -4.93044125208333 -2.95702962708333 -2.58114679997292 -2.41108552683333 -1.61212941603333 -6.06044344375 -6.76722847708333 -6.10586202291667 -2.27999538862917 -2.4336918397 -2.27999538862917 -2.4336918397 -3.57233897916667 -3.90912450416667 -3.13852155721667 -4.5948811125 -6.37367490625 -6.8231162875 -2.98428271983125 -2.8069234114125 -4.138248175 -2.10864155809167 -2.14253578867708 -3.29330429236875 -5.43280075 -2.4815089943125 -3.25970587385417 -3.60272225833333 -3.7705192875 -6.33017707916667 -2.99560205416667
"103" 18 "LAYING" 0.274691576923077 -1.73937684615385 -1.33815806923077 -9.84527649230769 -9.86160920923077 -9.87658662307692 -2.20600509076923 0.719755403692308 0.605495317692308 -9.82715987538462 -9.94093522615385 -9.90957249538462 0.0749985010769231 -0.0202188988030769 -2.50426312053108 -9.85921071076923 -9.85554339384615 -9.90660246153846 -2.74870836426154 -6.70820117538462 0.0937781948153846 -9.92872598 -9.84202872923077 -9.85108386307692 -7.46959895230769 -3.93440191846154 -5.46374128615385 -9.96104441384615 -9.90547638769231 -9.92548101846154 -9.86456241538461 -9.86464542615385 -9.86456241538461 -9.86464542615385 -9.8832154 -9.89526277538462 -9.80740846769231 -9.80560877846154 -9.93095122615385 -9.92153054 -9.85179972153846 -9.84909884615385 -9.88606906307692 -9.84321858307692 -9.86746450769231 -9.87224804307692 -2.29544004611815 0.210774999107692 0.289611339276923 -9.86404709384615 -9.85865325230769 -9.89116865846154 -9.86641245846154
"104" 18 "SITTING" 0.27727001877193 -1.59305646258421 -1.87879171403509 -9.94347988596491 -9.74928131052632 -9.77572717017544 0.909816469298246 -1.81671327719298 -0.878342364210526 -9.94043771403509 -9.84035479473684 -9.78340183157895 0.076622889 -0.481441561985614 -1.71139808861986 -9.91624662105263 -9.84002717017544 -9.90153121754386 -2.86589211754386 -6.48566023484211 -0.0591289540350877 -9.91956958947369 -9.86753343859649 -9.81525495438597 -8.09828425263158 -4.04134970701754 -5.29077762595263 -9.94170190701754 -9.94224162105263 -9.92814325087719 -9.83674151754386 -9.81595285964912 -9.83674151754386 -9.81595285964912 -9.89869574561403 -9.91159350526316 -9.77634992105263 -9.81372675614035 -9.94873439824561 -9.94868913508772 -9.93144920175439 -9.76538530350877 -9.82996441403509 -9.94906565789474 -9.74980068596491 -9.75722121403509 -1.24147090227895 -0.536997541131579 -0.607614762052632 -9.91924709824561 -9.83642391578947 -9.88689671578947 -9.92039060701754
"105" 18 "STANDING" 0.278458805890411 -2.53936292764247 -2.60459725616438 -9.92019762739726 -9.5422343630137 -9.61873909178082 0.947573239863014 -2.04206320958904 -0.843971187643836 -9.94270075205479 -9.81335941917808 -9.76044291369863 0.0753539482328767 -0.656160190789041 -2.10026182195616 -9.89436673835617 -9.75277836849315 -9.88455249452055 -3.13588675996986 -7.20825824391781 0.0392087587534247 -9.62254249589041 -9.80417134246575 -9.72820402739726 -5.86424830684931 -4.06573412739726 -5.32384453013699 -9.81970965890411 -9.91151973150685 -9.86259015753425 -9.72607495342466 -9.72285545479452 -9.72607495342466 -9.72285545479452 -9.8596529369863 -9.86015285890411 -9.63006793150685 -9.59797118082192 -9.88685954931507 -9.88519665753425 -9.90409919315069 -9.61239135479452 -9.75772813972603 -9.92789068493151 -9.5291199479452 -9.57216177945205 -1.61591865850685 -1.88736434574384 -1.76997407321507 -9.89544971232877 -9.75243689589041 -9.86265653561644 -9.90287933424658
"106" 18 "WALKING" 0.273887758571429 -3.2497508382875 -3.87669028571429 -3.7600552125 -2.42127368571429 -4.28348061071429 0.92386524875 -2.54317085892857 -1.05819323105357 -9.83010882678571 -9.75311658928571 -9.7248384875 -0.687747141142857 -0.931948465489286 -1.62358438569643 -3.68056913928571 -3.20158763392857 -6.33325860714286 -3.2132249567375 -2.64587371413571 0.0944718394625 -7.044397775 -4.96431539642857 -5.11417204821429 -3.26583590280893 -2.75859722519643 -2.6496010208875 -5.78133968392857 -6.94925789464286 -6.63259579285714 -2.87908078035714 -4.60346465357143 -2.87908078035714 -4.60346465357143 -3.79269262142857 -4.2541866125 -5.00471147857143 -6.0851009125 -6.36485896964286 -7.26591779107143 -3.7147515625 -2.97269732321429 -4.8977105125 -3.78068199285714 -2.67273644642857 -4.39861578035714 -3.85944602142857 -1.44695270482679 -1.70118695082321 -4.14797154464286 -3.61908549464286 -6.01147246785714 -3.75992795357143
